Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Lexus,2013,RX,Sydney City Lexus,2013 Lexus RX RX450h Sports Luxury,USED,Automatic,3.5,Other,Premium,7.7,110196,Grey / Black,"Waterloo, NSW",6.0,Wagon,5.0,5.0,36900.0
Ford,2012,Ranger,Ute / Tray,2012 Ford Ranger XLT 3.2 (4X4),USED,Manual,3.2,4WD,Diesel,9.4,251200,- / -,"Belmore, NSW",5.0,Ute / Tray,4.0,5.0,21888.0
Toyota,2003,RAV4,SUV,2003 Toyota RAV4 Edge (4X4),USED,Manual,2.0,4WD,Unleaded,9.0,231686,Silver / Black,"Minchinbury, NSW",4.0,SUV,4.0,5.0,6995.0
Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,2.0,Front,Unleaded,6.0,56202,White / Black,"Moorebank, NSW",4.0,Hatchback,5.0,5.0,26990.0
Hyundai,2020,I30,Sedan,2020 Hyundai I30 N Line Premium,USED,Automatic,1.6,Front,Unleaded,6.8,37089,Red / Leather,"Blacktown, NSW",4.0,Sedan,4.0,5.0,39990.0
BMW,2020,X7,SUV,2020 BMW X7 Xdrive30D,USED,Automatic,3.0,AWD,Diesel,7.3,32294,Black / Black,"Carlton, NSW",6.0,SUV,4.0,7.0,119888.0
Toyota,2018,Camry,Sedan,2018 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,45930,Silver / -,"Belmore, NSW",4.0,Sedan,4.0,5.0,35990.0
Mercedes-Benz,2018,S450,Sedan,2018 Mercedes-Benz S450 L,USED,Automatic,3.0,Rear,Premium,8.4,37175,Blue / Black,"Five Dock, NSW",8.0,Sedan,4.0,5.0,95900.0
Audi,2015,S3,Sedan,2015 Audi S3 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,89987,White / Black,"Haberfield, NSW",4.0,Sedan,4.0,5.0,33990.0
Mercedes-Benz,2013,ML250,SUV,2013 Mercedes-Benz ML250 CDI Bluetec (4X4),USED,Automatic,2.1,AWD,Diesel,6.4,160539,Grey / -,"Minchinbury, NSW",4.0,SUV,4.0,5.0,23800.0
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,149158,White / -,"Coopers Plains, QLD",4.0,SUV,4.0,7.0,49999.0
Mazda,2007,CX-9,SUV,2007 Mazda CX-9 Luxury,USED,Automatic,3.7,4WD,Unleaded,13.0,202478,Grey / -,"Saint Marys, NSW",6.0,SUV,4.0,7.0,11777.0
Volvo,2014,V40,Hatchback,2014 Volvo V40 T5 Cross Country,USED,Automatic,2.5,AWD,Premium,8.4,83824,White / -,"Kirrawee, NSW",5.0,Hatchback,5.0,5.0,21360.0
Ford,2016,Ranger,Ute / Tray,2016 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,9.0,85220,White / Leather,"Berwick, VIC",5.0,Ute / Tray,4.0,5.0,49999.0
Land,2017,Rover,SUV,2017 Land Rover Range Rover Sport 3.0 TDV6 SE,USED,Automatic,3.0,AWD,Diesel,7.3,128480,White / Silver,"Haberfield, NSW",6.0,SUV,4.0,5.0,54990.0
Volkswagen,2021,Polo,Hatchback,2021 Volkswagen Polo 70TSI Trendline,USED,Automatic,1.0,Front,Premium,5.0,42558,White / Black,"Richmond, NSW",3.0,Hatchback,5.0,5.0,23980.0
Audi,2011,Q7,SUV,2011 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.8,173585,White / -,"Mcgraths Hill, NSW",6.0,SUV,4.0,7.0,19950.0
Maserati,2016,Quattroporte,Sedan,2016 Maserati Quattroporte S,USED,Automatic,3.0,Rear,Premium,9.6,73583,Black / Black,"Blacktown, NSW",6.0,Sedan,4.0,5.0,69880.0
Hyundai,2021,I30,Hatchback,2021 Hyundai I30 N Limited Edition,USED,Manual,2.0,Front,Premium,8.5,17515,White / Black,"Liverpool, NSW",4.0,Hatchback,4.0,5.0,55888.0
Toyota,2020,Corolla,Hatchback,2020 Toyota Corolla SX,USED,Automatic,2.0,Front,Unleaded,6.0,10747,Black / -,"Blacktown, NSW",4.0,Hatchback,5.0,5.0,34888.0
Renault,2021,Koleos,SUV,2021 Renault Koleos ZEN (4X2),USED,Automatic,2.5,Front,Unleaded,8.1,38496,Red / -,"Ryde, NSW",4.0,SUV,4.0,5.0,27888.0
GWM,2023,Haval,Dominelli GWM,2023 GWM Haval Jolion LUX Hybrid,NEW,Automatic,1.5,Front,Missing,5.0,7,White / Black,"Kirrawee, NSW",4.0,SUV,4.0,5.0,36288.0
Ford,2010,Falcon,Ute / Tray,2010 Ford Falcon XR6T 50TH Anniversary,USED,Manual,4.0,Rear,Unleaded,12.7,171461,Black / Black Leather,"Archerfield, QLD",6.0,Ute / Tray,2.0,2.0,31990.0
Lexus,2015,NX200T,SUV,2015 Lexus NX200T Luxury (awd),USED,Automatic,2.0,AWD,Premium,7.9,106150,Grey / -,"Kirrawee, NSW",4.0,SUV,4.0,5.0,34900.0
Lexus,2022,NX350H,SUV,2022 Lexus NX350H Sports Luxury + EP1 Hybrid AWD,USED,Automatic,2.5,AWD,Hybrid,5.0,16008,Grey / Black And Cream,"Waterloo, NSW",4.0,SUV,4.0,5.0,96153.0
Hyundai,2018,I30,Hatchback,2018 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,14334,Red / Black,"Liverpool, NSW",4.0,Hatchback,4.0,5.0,23490.0
Holden,2013,Barina,Hatchback,2013 Holden Barina CD,USED,Automatic,1.6,Front,Unleaded,6.7,100726,Silver / Black Cloth,"Elderslie, NSW",4.0,Hatchback,5.0,5.0,7999.0
Ford,2004,Escape,SUV,2004 Ford Escape XLS,USED,Automatic,3.0,4WD,Unleaded,12.2,249659,Gold / -,"Lansvale, NSW",6.0,SUV,4.0,5.0,4950.0
Hyundai,2019,Tucson,SUV,2019 Hyundai Tucson Active X (2WD) Black INT,USED,Automatic,2.0,Front,Unleaded,7.9,73025,Silver / -,"Tweed Heads South, NSW",4.0,SUV,4.0,5.0,26990.0
Mercedes-Benz,2015,C250,Sedan,2015 Mercedes-Benz C250,USED,Automatic,2.0,Rear,Premium,6.0,35500,White / Black,"Brookvale, NSW",4.0,Sedan,4.0,5.0,39999.0
Mitsubishi,2003,Pajero,SUV,2003 Mitsubishi Pajero Exceed LWB (4X4),USED,Automatic,3.8,4WD,Unleaded,14.6,142350,Silver / Grey,"Lidcombe, NSW",6.0,SUV,4.0,7.0,17999.0
Toyota,2015,Hilux,Ute / Tray,2015 Toyota Hilux SR (4X4),USED,Automatic,3.0,4WD,Diesel,8.7,291645,Silver / -,"Coopers Plains, QLD",4.0,Ute / Tray,4.0,5.0,27990.0
Mitsubishi,2011,Lancer,Sedan,2011 Mitsubishi Lancer Ralliart,USED,Automatic,2.0,AWD,Premium,10.0,173638,Blue / -,"Minchinbury, NSW",4.0,Sedan,4.0,5.0,23995.0
Chrysler,2019,300,Sedan,2019 Chrysler 300 SRT Core,USED,Automatic,6.4,Rear,Premium,13.0,138591,Grey / -,"Liverpool, NSW",8.0,Sedan,4.0,5.0,61950.0
Kia,2013,Cerato,Sedan,2013 Kia Cerato S,USED,Manual,2.0,Front,Unleaded,7.8,152513,White / Black,"Minchinbury, NSW",4.0,Sedan,4.0,5.0,10995.0
Mazda,2022,CX-3,Rockdale Mazda New,2022 Mazda CX-3 Akari (fwd),DEMO,Automatic,2.0,Front,Unleaded,6.3,1420,Grey / Black Leather,"Arncliffe, NSW",4.0,SUV,4.0,5.0,41988.0
Hyundai,2017,Iload,Commercial,2017 Hyundai Iload 3S Liftback,USED,Manual,2.5,Rear,Diesel,7.6,116142,White / Grey  Cloth,"Bankstown, NSW",4.0,Commercial,4.0,3.0,25990.0
Renault,2019,Kangoo,Commercial,2019 Renault Kangoo Compact 1.2,USED,Automatic,1.2,Front,Premium,6.5,37136,White / Black,"Minchinbury, NSW",4.0,Commercial,3.0,2.0,27995.0
Maserati,2018,Ghibli,Sedan,2018 Maserati Ghibli Gransport,USED,Automatic,3.0,Rear,Premium,8.9,57186,White / Black,"Burwood, NSW",6.0,Sedan,4.0,5.0,79800.0
Holden,2017,Commodore,Sedan,2017 Holden Commodore SS-V Redline,USED,Manual,6.2,Rear,Premium,11.8,44746,Orange / Black,"North Narrabeen, NSW",8.0,Sedan,4.0,5.0,61990.0
Volkswagen,2023,T-Cross,Alto Volkswagen North Shore New Cars,2023 Volkswagen T-Cross 85Tfsi Style (restricted Feat),DEMO,Automatic,1.0,Front,Premium,5.4,10,Grey / Black/Grey,"Chatswood, NSW",3.0,SUV,4.0,5.0,42990.0
Ford,2013,Ranger,Ute / Tray,2013 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,9.6,178132,Black / Black,"Slacks Creek, QLD",5.0,Ute / Tray,4.0,5.0,32990.0
Kia,2020,Cerato,Hatchback,2020 Kia Cerato S,USED,Automatic,2.0,Front,Unleaded,7.4,57502,White / -,"Tweed Heads South, NSW",4.0,Hatchback,5.0,5.0,20990.0
Honda,2017,Civic,Hatchback,2017 Honda Civic VTI-LX,USED,Automatic,1.5,Front,Unleaded,6.1,45263,Grey / -,"Liverpool, NSW",4.0,Hatchback,5.0,5.0,39950.0
Volkswagen,2022,Golf,Hatchback,2022 Volkswagen Golf R 4Motion,USED,Automatic,2.0,AWD,Premium,7.8,15559,Blue / -,"Blacktown, NSW",4.0,Hatchback,5.0,5.0,74888.0
Toyota,2019,Yaris,Hatchback,2019 Toyota Yaris Ascent,USED,Automatic,1.3,Front,Unleaded,6.4,86439,White / Grey,"Granville, NSW",4.0,Hatchback,5.0,5.0,18484.0
Mazda,2017,CX-5,SUV,2017 Mazda CX-5 Maxx Sport (4X2),USED,Automatic,2.0,Front,Unleaded,6.9,53014,Blue / Black,"Blacktown, NSW",4.0,SUV,4.0,5.0,27990.0
Lexus,2013,RX450H,SUV,2013 Lexus RX450H F-Sport,USED,Automatic,3.5,4WD,Premium,6.4,168091,Grey / -,"Granville, NSW",6.0,SUV,4.0,5.0,34950.0
Renault,2017,Trafic,Commercial,2017 Renault Trafic LWB,USED,Manual,1.6,Front,Diesel,6.2,148873,White / -,"Granville, NSW",4.0,Commercial,4.0,3.0,27950.0
Volkswagen,2019,Polo,Hatchback,2019 Volkswagen Polo 85 TSI Comfortline,USED,Automatic,1.0,Front,Premium,4.9,75892,White / Titanium Black,"Mascot, NSW",3.0,Hatchback,5.0,5.0,22990.0
GWM,2023,UTE,Dominelli GWM,2023 GWM UTE Cannon Vanta (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,7,White / Black,"Kirrawee, NSW",4.0,Ute / Tray,4.0,5.0,46388.0
Mercedes-Benz,2007,Viano,Wagon,2007 Mercedes-Benz Viano CDI 2.2 Ambiente,USED,Automatic,2.1,Rear,Diesel,8.8,228550,Black / -,"Capalaba, QLD",4.0,Wagon,4.0,7.0,21990.0
Porsche,2016,Macan,SUV,2016 Porsche Macan S,USED,Automatic,3.0,AWD,Premium,8.7,70209,White / -,"Glebe, NSW",6.0,SUV,4.0,5.0,64950.0
Mazda,2010,3,Starline Autos,2010 Mazda 3,USED,Automatic,,Other,Missing,,204767,Grey / -,"Bass Hill, NSW",,Hatchback,,,11950.0
Holden,2010,Captiva,SUV,2010 Holden Captiva LX (4X4),USED,Automatic,3.2,4WD,Unleaded,11.5,164145,Grey / -,"Punchbowl, NSW",6.0,SUV,4.0,7.0,8800.0
Toyota,2017,Corolla,Hatchback,2017 Toyota Corolla Hybrid,USED,Automatic,1.8,Front,Hybrid,4.1,21931,White / -,"South Hurstville, NSW",4.0,Hatchback,5.0,5.0,28990.0
Toyota,2017,RAV4,SUV,2017 Toyota RAV4 GX (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,119289,White / Bc,"Mornington, VIC",4.0,SUV,4.0,5.0,29990.0
LDV,2021,Deliver,Berwick Mitsubishi - Melbourne's Used Car Destination,2021 LDV Deliver 9 High Roof LWB,USED,Automatic,2.0,Rear,Diesel,8.9,2987,White / Cloth,"Berwick, VIC",6.0,Commercial,4.0,6.0,46999.0
Holden,2014,Colorado,Exclusive Autohaus,2014 Holden Colorado LX,USED,Automatic,19.0,Other,Missing,8.9,172225,Black / Grey,"Blacktown, NSW",4.0,Ute / Tray,2.0,5.0,18999.0
Nissan,2013,Cube,VersionOne Auto,2013 Nissan Cube 15X,USED,Automatic,1.8,Other,Unleaded,9.3,56350,White / Black,"Silverwater, NSW",4.0,Wagon,4.0,5.0,16900.0
Mitsubishi,2017,Outlander,SUV,2017 Mitsubishi Outlander Exceed Phev (hybrid),USED,Automatic,2.0,AWD,Hybrid,1.9,38597,Grey / -,"Alexandria, NSW",4.0,SUV,4.0,5.0,43990.0
GWM,2023,UTE,Dominelli GWM,2023 GWM UTE Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,15,White / Black,"Kirrawee, NSW",4.0,Ute / Tray,4.0,5.0,42490.0
Ford,2017,Escape,SUV,2017 Ford Escape Titanium (awd),USED,Automatic,2.0,AWD,Diesel,5.6,109723,White / Leather,"Granville, NSW",4.0,SUV,4.0,5.0,22990.0
Land,2011,Rover,SUV,2011 Land Rover Discovery 4 3.0 SDV6 SE,USED,Automatic,3.0,4WD,Diesel,9.3,199378,Silver / -,"Essendon, VIC",6.0,SUV,4.0,7.0,25866.0
MG,2022,MG3,Hatchback,2022 MG MG3 Auto Core,USED,Automatic,1.5,Front,Premium,6.7,21989,White / Black,"Burwood, NSW",4.0,Hatchback,5.0,5.0,15900.0
Audi,2019,A4,Sedan,2019 Audi A4 45 Tfsi Quattro S Tronic Sport,USED,Automatic,2.0,AWD,Premium,6.3,40772,Black / -,"Rozelle, NSW",4.0,Sedan,4.0,5.0,49800.0
Honda,2019,HR-V,SUV,2019 Honda HR-V RS,USED,Automatic,1.8,Front,Unleaded,6.9,43082,Black / Leather,"Liverpool, NSW",4.0,SUV,4.0,5.0,27990.0
Mitsubishi,2015,Triton,Ute / Tray,2015 Mitsubishi Triton Exceed (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,148084,Silver / -,"Sylvania, NSW",4.0,Ute / Tray,4.0,5.0,33478.0
Hyundai,2015,Accent,Sedan,2015 Hyundai Accent Active,USED,Manual,1.4,Front,Unleaded,5.9,258732,White / Grey,"Molendinar, QLD",4.0,Sedan,4.0,5.0,7490.0
Volkswagen,2014,Transporter,Commercial,2014 Volkswagen Transporter TDI 340 Crewvan LWB,USED,Automatic,2.0,Front,Diesel,8.1,213898,White / -,"Thornleigh, NSW",4.0,Commercial,2.0,5.0,29990.0
Toyota,1998,Landcruiser,SUV,1998 Toyota Landcruiser GXL (4X4),USED,Manual,4.5,4WD,Unleaded,0.0,252221,Silver / Black,"Cheltenham, VIC",6.0,SUV,4.0,8.0,22990.0
Volkswagen,2011,Amarok,Ute / Tray,2011 Volkswagen Amarok TDI400 (4X4),USED,Manual,2.0,4WD,Diesel,7.9,253034,White / Black,"Minchinbury, NSW",4.0,Ute / Tray,4.0,5.0,16980.0
Renault,2021,Koleos,SUV,2021 Renault Koleos Intens (4X4),USED,Automatic,2.5,4WD,Unleaded,8.3,18700,White / -,"Liverpool, NSW",4.0,SUV,4.0,5.0,39950.0
Mitsubishi,2016,ASX,SUV,2016 Mitsubishi ASX LS (2WD),USED,Automatic,2.0,Front,Unleaded,7.4,108026,Red / Grey,"Castle Hill, NSW",4.0,SUV,4.0,5.0,19990.0
Toyota,2018,Camry,Sedan,2018 Toyota Camry Ascent,USED,Automatic,2.5,Front,Unleaded,7.8,81518,Silver / Black,"Minchinbury, NSW",4.0,Sedan,4.0,5.0,27995.0
Volkswagen,2019,Passat,Sedan,2019 Volkswagen Passat 132 TSI Comfortline,USED,Automatic,1.8,Front,Premium,6.0,108927,Grey / Cloth,"Greenacre, NSW",4.0,Sedan,4.0,5.0,24888.0
Volkswagen,2022,Tiguan,Liverpool Volkswagen New Cars,2022 Volkswagen Tiguan Allspace 132TSI Life,DEMO,Automatic,2.0,AWD,Premium,8.9,21,White / -,"Liverpool, NSW",4.0,SUV,4.0,7.0,51990.0
Hyundai,2015,I30,Hatchback,2015 Hyundai I30 Active X,USED,Automatic,1.8,Front,Unleaded,7.1,79645,Red / -,"Concord, NSW",4.0,Hatchback,5.0,5.0,17990.0
Hyundai,2012,IX35,SUV,2012 Hyundai IX35 Active (fwd),USED,Automatic,2.0,Front,Unleaded,8.5,200595,Silver / -,"Minto, NSW",4.0,SUV,4.0,5.0,10750.0
Jeep,2006,Cherokee,SUV,2006 Jeep Cherokee Sport (4X4),USED,Automatic,3.7,4WD,Unleaded,13.0,172095,Silver / -,"Morayfield, QLD",6.0,SUV,4.0,5.0,12990.0
Subaru,2018,Outback,SUV,2018 Subaru Outback 3.6R,USED,Automatic,3.6,AWD,Unleaded,9.9,52658,White / -,"Blacktown, NSW",6.0,SUV,4.0,5.0,39999.0
Kia,2021,Stonic,SUV,2021 Kia Stonic S,USED,Automatic,1.4,Front,Unleaded,6.7,16200,Red / Grey,"Arncliffe, NSW",4.0,SUV,4.0,5.0,22990.0
Mercedes-Benz,2013,A45,Hatchback,2013 Mercedes-Benz A45 AMG,USED,Automatic,2.0,AWD,Premium,6.9,51180,Red / -,"Liverpool, NSW",4.0,Hatchback,5.0,5.0,47950.0
Hyundai,2016,Iload,Commercial,2016 Hyundai Iload,USED,Automatic,2.5,Rear,Diesel,8.8,109153,White / -,"Smithfield, NSW",4.0,Commercial,4.0,3.0,24800.0
Mercedes-Benz,2018,G-Class,Luxe Autohaus,2018 Mercedes-Benz G-Class G63 AMG SPEEDSHIFT 4MATIC,USED,Automatic,6.3,Other,Premium,13.8,48371,Green / Black,"Carlton, NSW",8.0,Wagon,4.0,5.0,309888.0
Audi,2019,A3,Other,2019 Audi A3 35 Tfsi S Line Plus,USED,Automatic,1.4,Front,Premium,5.2,73164,White / -,"Artarmon, NSW",4.0,Other,4.0,5.0,31800.0
Ford,2014,Focus,Hatchback,2014 Ford Focus Titanium,USED,Automatic,2.0,Front,Diesel,5.5,133000,Silver / -,"Molendinar, QLD",4.0,Hatchback,5.0,5.0,14990.0
Mercedes-Benz,2014,E200,Coupe,2014 Mercedes-Benz E200,USED,Automatic,2.0,Rear,Premium,6.0,50400,Gold / Cream Leather,"Rydalmere, NSW",4.0,Coupe,2.0,4.0,34950.0
Mazda,2000,323,Hatchback,2000 Mazda 323 Astina Shades,USED,Automatic,1.6,Front,Unleaded,9.0,211114,White / -,"Lansvale, NSW",4.0,Hatchback,5.0,5.0,4550.0
Hyundai,2019,Accent,Hatchback,2019 Hyundai Accent Sport,USED,Manual,1.6,Front,Unleaded,6.3,103880,Grey / Black,"Five Dock, NSW",4.0,Hatchback,5.0,5.0,13999.0
Audi,2013,TT,Coupe,2013 Audi TT 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.2,96634,White / -,"Granville, NSW",4.0,Coupe,2.0,4.0,31950.0
BMW,2017,218D,Hatchback,2017 BMW 218D Active Tourer Sport Line,USED,Automatic,2.0,Front,Diesel,4.2,32217,Silver / -,"Artarmon, NSW",4.0,Hatchback,4.0,5.0,25800.0
Hyundai,2015,Accent,Hatchback,2015 Hyundai Accent Active,USED,Manual,1.6,Front,Unleaded,6.0,157318,White / -,"Morayfield, QLD",4.0,Hatchback,5.0,5.0,11990.0
Mazda,2018,CX-9,SUV,2018 Mazda CX-9 GT (fwd),USED,Automatic,2.5,Front,Unleaded,8.4,14732,Red / -,"Mosman, NSW",4.0,SUV,4.0,7.0,46990.0
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 GX (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,23212,White / Black,"Castle Hill, NSW",4.0,SUV,5.0,5.0,56990.0
MG,2022,ZS,Alto North Shore MG,2022 MG ZS EV Essence,DEMO,Automatic,0.0,Front,Electric,0.0,71,Red / Knight Black,"Artarmon, NSW",0.0,SUV,4.0,5.0,49709.0
Mazda,2021,CX-3,SUV,2021 Mazda CX-3 NEO Sport (fwd),USED,Manual,2.0,Front,Unleaded,6.6,53188,Blue / -,"Morayfield, QLD",4.0,SUV,4.0,5.0,24990.0
Citroen,2011,DS3,WHOLESALE MOTOR GROUP,2011 Citroen DS3 DSport,USED,Manual,2.0,Front,Premium,8.9,107240,Grey / Black,"Cabramatta, NSW",4.0,Hatchback,3.0,5.0,8990.0
Tesla,2020,Model,Sedan,2020 Tesla Model 3 Long Range AWD,USED,Automatic,0.0,Rear,Electric,0.0,51547,White / Black,"Jamisontown, NSW",0.0,Sedan,5.0,5.0,62990.0
Toyota,2020,Yaris,SUV,2020 Toyota Yaris Cross GX Hybrid,USED,Automatic,1.5,Front,Hybrid,3.8,56859,White / -,"Blacktown, NSW",3.0,SUV,4.0,5.0,32777.0
BMW,2015,X3,SUV,2015 BMW X3 Xdrive 20D,USED,Automatic,2.0,4WD,Diesel,5.4,71815,Silver / Black,"Lilydale, VIC",4.0,SUV,4.0,5.0,28990.0
MG,2019,ZS,SUV,2019 MG ZS Essence,USED,Automatic,1.0,Front,Unleaded,6.7,12890,White / Black,"Brookvale, NSW",3.0,SUV,4.0,5.0,23880.0
BMW,2011,135I,Coupe,2011 BMW 135I Sport,USED,Automatic,3.0,Rear,Premium,8.5,214398,Black / Black,"Croydon, NSW",6.0,Coupe,2.0,4.0,16999.0
MG,2022,ZS,Alto Blacktown MG,2022 MG ZS EV Essence,NEW,Automatic,0.0,Front,Electric,0.0,15,Silver / Knight Black,"Blacktown, NSW",0.0,SUV,4.0,5.0,50490.0
Suzuki,2021,Baleno,Hatchback,2021 Suzuki Baleno GL,USED,Automatic,1.4,Front,Unleaded,5.4,16615,Grey / Black,"Penrith, NSW",4.0,Hatchback,4.0,5.0,21888.0
Toyota,2007,Landcruiser,SUV,2007 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,3.0,4WD,Diesel,9.3,259770,White / -,"Morayfield, QLD",4.0,SUV,4.0,8.0,20990.0
Land,2022,Rover,SUV,2022 Land Rover Range Rover D350 HSE SWB (258KW),USED,Automatic,3.0,AWD,Diesel,7.2,4368,White / -,"Artarmon, NSW",6.0,SUV,4.0,5.0,299900.0
Toyota,2015,Noah,My Car Choice,2015 Toyota Noah Hybrid,USED,Automatic,2.0,Other,Unleaded,8.9,117841,Black / Black,"Greenacre, NSW",4.0,Wagon,4.0,7.0,32999.0
Mazda,2020,CX-5,SUV,2020 Mazda CX-5 Touring (4X4),USED,Automatic,2.5,AWD,Unleaded,7.5,61227,Blue / Black,"Brookvale, NSW",4.0,SUV,4.0,5.0,33990.0
Nissan,2017,Qashqai,SUV,2017 Nissan Qashqai N-TEC,USED,Automatic,2.0,Front,Unleaded,6.9,100023,Grey / -,"Blacktown, NSW",4.0,SUV,4.0,5.0,23990.0
Toyota,2002,Estima,Carmart.com.au,2002 Toyota Estima,USED,Automatic,,Other,Unleaded,,190210,White / -,"Morayfield, QLD",,Wagon,,,12990.0
Toyota,2021,Corolla,Hatchback,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,44200,White / -,"Liverpool, NSW",4.0,Hatchback,5.0,5.0,32888.0
Toyota,2023,Rav,USED Dealer ad,2023 Toyota Rav 4,USED,Missing,,Other,Missing,,1084,Red / -,"Windsor, NSW",,Wagon,,,67888.0
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,8.9,131554,White / Black,"Epping, VIC",5.0,Ute / Tray,4.0,5.0,50705.0
Ford,1997,Falcon,Wagon,1997 Ford Falcon GLI,USED,Automatic,4.0,Rear,Unleaded,12.5,211441,Silver / -,"Penrith, NSW",6.0,Wagon,4.0,5.0,6950.0
Mitsubishi,2019,Pajero,SUV,2019 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,USED,Automatic,2.4,4WD,Diesel,8.0,53477,White / -,"Alexandria, NSW",4.0,SUV,4.0,7.0,39990.0
Audi,2016,Q5,SUV,2016 Audi Q5 2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.1,40657,Grey / Black Leather,"Brookvale, NSW",4.0,SUV,4.0,5.0,38888.0
Holden,2014,Colorado,Ute / Tray,2014 Holden Colorado LS (4X2),USED,Automatic,2.8,Rear,Diesel,8.8,147106,White / -,"Morayfield, QLD",4.0,Ute / Tray,2.0,2.0,22990.0
MG,2023,ZST,Alto Blacktown MG,2023 MG ZST Vibe,NEW,Automatic,1.5,Front,Missing,6.9,15,Blue / Black,"Blacktown, NSW",4.0,SUV,5.0,5.0,29640.0
Mitsubishi,2019,Triton,Ute / Tray,2019 Mitsubishi Triton GLX Adas,USED,Automatic,2.4,Rear,Diesel,7.5,87740,White / -,"Sylvania, NSW",4.0,Ute / Tray,4.0,5.0,31950.0
GWM,2022,Haval,Dominelli GWM,2022 GWM Haval H6GT Ultra (4WD),NEW,Automatic,2.0,4WD,Unleaded,8.4,15,White / Black,"Kirrawee, NSW",4.0,SUV,4.0,5.0,46490.0
MG,2022,HS,Alto North Shore MG,2022 MG HS Excite,NEW,Automatic,1.5,Front,Unleaded,7.3,9,Black / Knight Black,"Artarmon, NSW",4.0,SUV,4.0,5.0,34868.0
Mazda,2013,3,Sedan,2013 Mazda 3 NEO,USED,Automatic,2.0,Front,Unleaded,8.2,191285,Blue / -,"Morayfield, QLD",4.0,Sedan,4.0,5.0,12990.0
Audi,2013,Q3,SUV,2013 Audi Q3 2.0 Tfsi Quattro (125KW),USED,Automatic,2.0,AWD,Premium,7.7,109214,Brown / Pistachio Beige,"Artarmon, NSW",4.0,SUV,4.0,5.0,21990.0
FPV,2010,F6,Sedan,2010 FPV F6,USED,Automatic,4.0,Rear,Premium,12.1,157266,Black / -,"Liverpool, NSW",6.0,Sedan,4.0,5.0,59950.0
Hyundai,2020,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,2.0,Front,Unleaded,7.2,35165,Silver / Grey,"Lilydale, VIC",4.0,SUV,4.0,5.0,29999.0
Renault,2022,Koleos,SUV,2022 Renault Koleos Intens (4X2),USED,Automatic,2.5,Front,Unleaded,8.1,6530,White / Black,"Castle Hill, NSW",4.0,SUV,4.0,5.0,39990.0
Lexus,2010,IS250,Sedan,2010 Lexus IS250 Sports Luxury,USED,Automatic,2.5,Rear,Premium,9.7,330147,Silver / -,"Minchinbury, NSW",6.0,Sedan,4.0,5.0,5999.0
Hyundai,2010,Imax,Wagon,2010 Hyundai Imax,USED,Automatic,2.4,Rear,Premium,10.6,211824,White / Grey Cloth,"Elderslie, NSW",4.0,Wagon,4.0,8.0,12999.0
Mazda,2011,BT-50,Ute / Tray,2011 Mazda BT-50 Boss B3000 SDX (4X4),USED,Automatic,3.0,4WD,Diesel,10.4,287886,Grey / -,"Bells Creek, QLD",4.0,Ute / Tray,4.0,5.0,20990.0
Mitsubishi,2016,Pajero,SUV,2016 Mitsubishi Pajero GLX LWB (4X4),USED,Automatic,3.2,4WD,Diesel,9.0,142136,White / Black,"Jamisontown, NSW",4.0,SUV,4.0,7.0,32500.0
Jaguar,1986,Xjsc,Convertible,1986 Jaguar Xjsc V12,USED,Automatic,5.3,Rear,Unleaded,17.0,136947,Black / -,"Rushcutters Bay, NSW",12.0,Convertible,2.0,2.0,69990.0
